interpro,short_name,type,xrefdb,xref
IPR009591,Beet_yellows_virus_p6,Family,PFAM,PF06716
IPR009592,DUF1202,Family,PFAM,PF06717
IPR009593,DUF1203,Family,PFAM,PF06718
IPR009593,DUF1203,Family,PIRSF,PIRSF034110
IPR009594,Tscrpt_reg_HTH_AraC_N,Domain,PFAM,PF06719
IPR009595,Phage_DNA_replic_GP16.7,Family,PFAM,PF06720
IPR009596,DUF1204,Domain,PFAM,PF06721
IPR009597,DUF1206,Domain,PFAM,PF06724
IPR009599,DUF1207,Family,PFAM,PF06727
IPR009601,CENP-R,Family,PFAM,PF06729
IPR009601,CENP-R,Family,PIRSF,PIRSF011860
IPR009601,CENP-R,Family,PANTHER,PTHR15581
IPR009602,FAM92,Family,PFAM,PF06730
IPR009602,FAM92,Family,PANTHER,PTHR21223
IPR009603,MAP_Futsch,Repeat,PFAM,PF06740
IPR009604,LsmAD_domain,Domain,PFAM,PF06741
IPR009604,LsmAD_domain,Domain,SMART,SM01272
IPR009605,DUF1216,Domain,PFAM,PF06746
IPR009606,Modifying_wall_lignin1/2,Family,PFAM,PF06749
IPR009607,Enhancer_polycomb_C,Domain,PFAM,PF06752
IPR009608,Bradykinin,Family,PFAM,PF06753
IPR009609,Phosphonate_metab_PhnG,Family,PFAM,PF06754
IPR009609,Phosphonate_metab_PhnG,Family,TIGRFAMs,TIGR03293
IPR009610,CbtA_toxin,Family,PFAM,PF06755
IPR009611,S19_C,Domain,PFAM,PF06756
IPR009612,IcmF-related,Domain,PFAM,PF06761
IPR009613,LMF,Family,PFAM,PF06762
IPR009613,LMF,Family,PANTHER,PTHR14463
IPR009614,YoeB_toxin,Family,PFAM,PF06769
IPR009614,YoeB_toxin,Family,PANTHER,PTHR38039
IPR009614,YoeB_toxin,Family,TIGRFAMs,TIGR02116
IPR009615,Desmo_N,Domain,PFAM,PF06771
IPR009617,Seipin,Family,PFAM,PF06775
IPR009617,Seipin,Family,PANTHER,PTHR21212
IPR009618,Erp,Family,PFAM,PF06780
IPR009619,CrgA,Family,HAMAP,MF_00631
IPR009619,CrgA,Family,PFAM,PF06781
IPR009620,UPF0236,Family,PFAM,PF06782
IPR009621,UPF0239,Family,PFAM,PF06783
IPR009621,UPF0239,Family,PANTHER,PTHR14409
IPR009622,NDUFAF4,Family,PFAM,PF06784
IPR009622,NDUFAF4,Family,PANTHER,PTHR13338
IPR009623,UPF0242_N,Domain,PFAM,PF06785
IPR009624,UPF0253,Family,HAMAP,MF_01064
IPR009624,UPF0253,Family,PFAM,PF06786
IPR009625,UPF0254,Family,HAMAP,MF_00673
IPR009625,UPF0254,Family,PFAM,PF06787
IPR009625,UPF0254,Family,PIRSF,PIRSF018786
IPR009626,MINAR1-like_C,Domain,PFAM,PF06789
IPR009628,Phage_tape_measure_N,Domain,PFAM,PF06791
IPR009629,Erythrovirus_X,Family,PFAM,PF06795
IPR009630,DUF1229,Family,PFAM,PF06797
IPR009631,CGLD27-like,Family,PFAM,PF06799
IPR009631,CGLD27-like,Family,PANTHER,PTHR34214
IPR009633,Vaccinia_virus_B17,Family,PFAM,PF06802
IPR009634,Put_exci,Family,PFAM,PF06806
IPR009635,NPDC1,Family,PFAM,PF06809
IPR009635,NPDC1,Family,PANTHER,PTHR23352
IPR009636,SCAF,Family,PFAM,PF06810
IPR009637,GPR107/GPR108-like,Family,PFAM,PF06814
IPR009637,GPR107/GPR108-like,Family,PANTHER,PTHR21229
IPR009639,Pept_A24A_C_arc,Domain,PFAM,PF06819
IPR009640,Phage_933W_L0121_C,Domain,PFAM,PF06820
IPR009641,Vaccinia_virus_A37,Family,PFAM,PF06822
IPR009642,DUF1236,Family,PFAM,PF06823
IPR009643,HS1-bd,Family,PFAM,PF06825
IPR009643,HS1-bd,Family,PANTHER,PTHR19424
IPR009646,Root_cap,Family,PFAM,PF06830
IPR009647,PBP_C,Domain,PFAM,PF06832
IPR009649,TraU,Family,PFAM,PF06834
IPR009650,Fijivirus_P9-2,Family,PFAM,PF06837
IPR009651,Met_g_lyase_put,Family,PFAM,PF06838
IPR009651,Met_g_lyase_put,Family,PANTHER,PTHR46658
IPR009653,Ksh1,Family,PFAM,PF06842
IPR009655,Preflagellin_peptidase_C,Domain,PFAM,PF06847
IPR009656,PHB_depo_C,Domain,PFAM,PF06850
IPR009657,Protein_Ac34,Family,PFAM,PF06851
IPR009658,DUF1248,Domain,PFAM,PF06852
IPR009659,DUF1249,Family,PFAM,PF06853
IPR009659,DUF1249,Family,PANTHER,PTHR38774
IPR009660,Phage_A500_Gp15,Family,PFAM,PF06854
IPR009661,AcMNPV_Orf17,Family,PFAM,PF06856
IPR009663,PAP_PilO,Family,PFAM,PF06864
IPR009664,Ppnp,Family,HAMAP,MF_01537
IPR009664,Ppnp,Family,PFAM,PF06865
IPR009664,Ppnp,Family,PANTHER,PTHR36540
IPR009665,DUF1256,Family,PFAM,PF06866
IPR009665,DUF1256,Family,TIGRFAMs,TIGR02841
IPR009666,Uncharacterised_Ycf35,Family,PFAM,PF06868
IPR009666,Uncharacterised_Ycf35,Family,PANTHER,PTHR39638
IPR009667,DUF1258,Family,PFAM,PF06869
IPR009668,RNA_pol-assoc_fac_A49-like,Family,PFAM,PF06870
IPR009668,RNA_pol-assoc_fac_A49-like,Family,PANTHER,PTHR14440
IPR009669,Cys_protease_VirA/EspG,Family,PFAM,PF06872
IPR009669,Cys_protease_VirA/EspG,Family,PIRSF,PIRSF011515
IPR009670,SerH,Family,PFAM,PF06873
IPR009671,RraB_dom,Domain,PFAM,PF06877
IPR009672,Pkip-1,Family,PFAM,PF06878
IPR009674,Rpa2_dom_4,Domain,PFAM,PF06883
IPR009676,DUF1265,Family,PFAM,PF06887
IPR009677,DUF1266,Family,PFAM,PF06889
IPR009678,Phage_tail_completion_R,Family,PFAM,PF06891
IPR009679,Phage_186_CII,Family,PFAM,PF06892
IPR009681,Phage_TAC_Siphoviridae,Family,PFAM,PF06896
IPR009682,DUF1270,Family,PFAM,PF06900
IPR009683,Extensin-like_C,Domain,PFAM,PF06904
IPR009684,Prot_inh_latexin,Family,PFAM,PF06907
IPR009684,Prot_inh_latexin,Family,PIRSF,PIRSF011132
IPR009684,Prot_inh_latexin,Family,PANTHER,PTHR28591
IPR009686,Senescence/spartin,Domain,PFAM,PF06911
IPR009688,DUF1279,Domain,PFAM,PF06916
IPR009689,DUF1280,Family,PFAM,PF06918
IPR009690,Phage_T4_Gp30_7,Family,PFAM,PF06919
IPR009692,P13_Citrus_tristeza_virus,Family,PFAM,PF06922
IPR009693,Glucitol_operon_activator,Family,PFAM,PF06923
IPR009693,Glucitol_operon_activator,Family,PIRSF,PIRSF011474
IPR009694,DUF1281,Family,PFAM,PF06924
IPR009695,Diacylglyc_glucosyltr_N,Domain,PFAM,PF06925
IPR009696,Rep_Org_C,Domain,PFAM,PF06926
IPR009699,Adenovirus-2_E4/Orf3,Family,PFAM,PF06931
IPR009700,DUF1283,Family,HAMAP,MF_01581
IPR009700,DUF1283,Family,PFAM,PF06932
IPR009701,SSP160,Family,PFAM,PF06933
IPR009702,DUF1284,Family,PFAM,PF06935
IPR009703,Selenoprotein_S,Family,PFAM,PF06936
IPR009703,Selenoprotein_S,Family,PANTHER,PTHR28621
IPR009704,EURL_prot,Family,PFAM,PF06937
IPR009704,EURL_prot,Family,PANTHER,PTHR15961
IPR009705,STSV1_Orf8,Family,PFAM,PF06939
IPR009706,DUF1287,Family,PFAM,PF06940
IPR009706,DUF1287,Family,PIRSF,PIRSF011444
IPR009707,GlpM/YdgC,Family,PFAM,PF06942
IPR009708,Phage_A118_holin/antiholin,Family,PFAM,PF06946
IPR009709,DUF1290,Family,PFAM,PF06947
IPR009709,DUF1290,Family,PIRSF,PIRSF018579
IPR009711,UPF0473,Family,HAMAP,MF_01448
IPR009711,UPF0473,Family,PFAM,PF06949
IPR009711,UPF0473,Family,PANTHER,PTHR40066
IPR009712,Vibrio_phage_Vf33_Vpf117,Family,PFAM,PF06950
IPR009713,Uncharacterised_PsiA,Family,PFAM,PF06952
IPR009714,RELM,Family,PFAM,PF06954
IPR009714,RELM,Family,PANTHER,PTHR21101
IPR009714,RELM,Family,CDD,cd16333
IPR009715,RtcR,Domain,PFAM,PF06956
IPR009716,Ferroportin-1,Family,PFAM,PF06963
IPR009716,Ferroportin-1,Family,PANTHER,PTHR11660
IPR009717,Mo-dep_Nase_C,Domain,PFAM,PF06967
IPR009718,Rex_DNA-bd_C_dom,Domain,PFAM,PF06971
IPR009719,GIP1,Family,PFAM,PF06972
IPR009720,IMP_biosynth_PurP_C,Domain,PFAM,PF06973
IPR009721,O-acyltransferase_WSD1_C,Domain,PFAM,PF06974
IPR009722,SdiA-regulated,Family,PFAM,PF06977
IPR009722,SdiA-regulated,Family,CDD,cd09971
IPR009723,Pop1_N,Domain,PFAM,PF06978
IPR009724,TMEM70,Family,PFAM,PF06979
IPR009724,TMEM70,Family,PANTHER,PTHR13281
IPR009727,NifT,Family,PFAM,PF06988
IPR009727,NifT,Family,TIGRFAMs,TIGR02934
IPR009728,BAALC,Family,PFAM,PF06989
IPR009728,BAALC,Family,PANTHER,PTHR14731
IPR009729,Gal-3-0_sulfotransfrase,Family,PFAM,PF06990
IPR009729,Gal-3-0_sulfotransfrase,Family,PANTHER,PTHR14647
IPR009730,MFAP1_C,Domain,PFAM,PF06991
IPR009731,Phage_lambda_P,Family,PFAM,PF06992
IPR009732,DUF1304,Family,PFAM,PF06993
IPR009732,DUF1304,Family,PANTHER,PTHR38446
IPR009733,Involucrin2,Domain,PFAM,PF06994
IPR009734,Myoviridae_GpU,Family,PFAM,PF06995
IPR009736,DUF1307,Family,PFAM,PF06998
IPR009736,DUF1307,Family,PIRSF,PIRSF006187
IPR009737,Aim32/Apd1-like,Family,PFAM,PF06999
IPR009737,Aim32/Apd1-like,Family,PANTHER,PTHR31902
IPR009737,Aim32/Apd1-like,Family,CDD,cd03062
IPR009738,BAT2_N,Domain,PFAM,PF07001
IPR009739,LprI_N,Domain,PFAM,PF07007
IPR009741,EARLY_FLOWERING_4_dom,Domain,PFAM,PF07011
IPR009742,Curlin_rpt,Repeat,PFAM,PF07012
IPR009743,Hs1pro-1_C,Domain,PFAM,PF07014
IPR009744,VirC1,Family,PFAM,PF07015
IPR009745,CRAM_rpt,Repeat,PFAM,PF07016
IPR009746,Peptid-resist/lipidA_acyl_PagP,Family,HAMAP,MF_00837
IPR009746,Peptid-resist/lipidA_acyl_PagP,Family,PFAM,PF07017
IPR009748,Orthopox_C10L,Family,PFAM,PF07020
IPR009749,DUF1315,Family,PFAM,PF07023
IPR009750,DUF1317,Family,PFAM,PF07026
IPR009751,CryBP1,Family,PFAM,PF07029
IPR009752,Phage_Mu_Gp36,Family,PFAM,PF07030
IPR009753,DUF1322,Family,PFAM,PF07032
IPR009754,Orthopox_B11R,Family,PFAM,PF07033
IPR009755,RMC1_C,Domain,PFAM,PF07035
IPR009757,Circovirus2_Orf4,Family,PFAM,PF07038
IPR009758,DUF1326,Family,PFAM,PF07040
IPR009759,Phage_ES18_Gp24,Family,PFAM,PF07041
IPR009760,DUF1328,Family,HAMAP,MF_01361
IPR009760,DUF1328,Family,PFAM,PF07043
IPR009760,DUF1328,Family,PIRSF,PIRSF036466
IPR009761,CRA_rpt,Repeat,PFAM,PF07046
IPR009762,Circovirus2_Orf10,Family,PFAM,PF07048
IPR009764,OCIA_dom,Domain,PFAM,PF07051
IPR009765,Pericardin-like_rpt,Repeat,PFAM,PF07054
IPR009766,WSSV_Orf116/126_C,Domain,PFAM,PF07056
IPR009767,DNA_helicase_TraI,Domain,PFAM,PF07057
IPR009768,MAP70,Family,PFAM,PF07058
IPR009768,MAP70,Family,PANTHER,PTHR31246
IPR009769,EDR2_C,Domain,PFAM,PF07059
IPR009770,DUF1338,Domain,PFAM,PF07063
IPR009770,DUF1338,Domain,SMART,SM01150
IPR009770,DUF1338,Domain,CDD,cd16348
IPR009771,Ribosome_control_1,Domain,PFAM,PF07064
IPR009772,CDC123,Family,PFAM,PF07065
IPR009772,CDC123,Family,PIRSF,PIRSF007807
IPR009772,CDC123,Family,PANTHER,PTHR15323
IPR009773,Lactococcus_phage_712_M3,Family,PFAM,PF07066
IPR009774,Phage_7201_Orf18,Family,PFAM,PF07067
IPR009774,Phage_7201_Orf18,Family,PIRSF,PIRSF024009
IPR009775,GP2b,Family,PFAM,PF07069
IPR009776,Spore_0_M,Family,PFAM,PF07070
IPR009776,Spore_0_M,Family,PANTHER,PTHR40053
IPR009777,ZapD,Family,HAMAP,MF_01092
IPR009777,ZapD,Family,PFAM,PF07072
IPR009777,ZapD,Family,PANTHER,PTHR39455
IPR009778,ROF,Family,PFAM,PF07073
IPR009779,SSR3,Family,PFAM,PF07074
IPR009779,SSR3,Family,PANTHER,PTHR13399
IPR009780,DUF1344,Family,PFAM,PF07076
IPR009781,DUF1345,Family,PFAM,PF07077
IPR009783,DUF1348,Family,PFAM,PF07080
IPR009783,DUF1348,Family,PANTHER,PTHR31757
IPR009784,DUF1349,Family,PFAM,PF07081
IPR009784,DUF1349,Family,PANTHER,PTHR35332
IPR009785,Prophage_Lj928_Orf309,Family,PFAM,PF07083
IPR009786,Spot_14,Family,PFAM,PF07084
IPR009786,Spot_14,Family,PANTHER,PTHR14315
IPR009787,Jagunal,Family,PFAM,PF07086
IPR009787,Jagunal,Family,PANTHER,PTHR20955
IPR009788,GvpD,Family,PFAM,PF07088
IPR009790,DUF1356_TMEM106,Family,PFAM,PF07092
IPR009790,DUF1356_TMEM106,Family,PANTHER,PTHR28556
IPR009791,DUF1357,Family,PFAM,PF07094
IPR009792,TMEM242,Family,PFAM,PF07096
IPR009792,TMEM242,Family,PANTHER,PTHR13141
IPR009793,DUF1361,Family,PFAM,PF07099
IPR009794,DUF1362,Family,PFAM,PF07100
IPR009794,DUF1362,Family,PIRSF,PIRSF008711
IPR009795,DUF1363,Family,PFAM,PF07101
IPR009796,DUF1366,Family,PFAM,PF07104
IPR009797,DUF1367,Family,PFAM,PF07105
IPR009798,Wun1-like,Family,PFAM,PF07107
IPR009798,Wun1-like,Family,PANTHER,PTHR33703
IPR009799,EthD_dom,Domain,PFAM,PF07110
IPR009799,EthD_dom,Domain,TIGRFAMs,TIGR02118
IPR009800,HCR,Family,PFAM,PF07111
IPR009800,HCR,Family,PANTHER,PTHR46822
IPR009801,TMEM126,Family,PFAM,PF07114
IPR009801,TMEM126,Family,PANTHER,PTHR16296
IPR009803,DUF1373,Family,PFAM,PF07117
IPR009804,SIFV_Orf14,Family,PFAM,PF07118
IPR009805,Variable_length_PCR_target,Repeat,PFAM,PF07122
IPR009806,PSII_PsbW_class2,Family,PFAM,PF07123
IPR009806,PSII_PsbW_class2,Family,PANTHER,PTHR34552
IPR009807,Phytoreo_P8,Family,PFAM,PF07124
IPR009808,DUF1378,Family,PFAM,PF07125
IPR009809,ZapC,Family,HAMAP,MF_00906
IPR009809,ZapC,Family,PFAM,PF07126
IPR009809,ZapC,Family,PIRSF,PIRSF010252
IPR009810,Nodulin_late,Family,PFAM,PF07127
IPR009811,DUF1380,Family,PFAM,PF07128
IPR009812,DUF1381,Family,PFAM,PF07129
IPR009813,Uncharacterised_YebG,Family,PFAM,PF07130
IPR009814,Phage_lambda_Xis_Q38267,Family,PFAM,PF07131
IPR009815,AcMNPV_AC11,Family,PFAM,PF07138
IPR009816,DUF1387,Family,PFAM,PF07139
IPR009816,DUF1387,Family,PANTHER,PTHR15623
IPR009818,Ataxin-2_C,Domain,PFAM,PF07145
IPR009819,Pes-10,Family,PFAM,PF07149
IPR009820,DUF1390,Family,PFAM,PF07150
IPR009821,DUF1391,Family,PFAM,PF07151
IPR009822,YaeQ,Family,PFAM,PF07152
IPR009822,YaeQ,Family,PIRSF,PIRSF011484
IPR009822,YaeQ,Family,PANTHER,PTHR38784
IPR009822,YaeQ,Family,SMART,SM01322
IPR009823,Herpes_SORF3,Family,PFAM,PF07153
IPR009824,DUF1392,Family,PFAM,PF07154
IPR009825,ECF_substrate-spec-like,Family,PFAM,PF07155
IPR009826,DNA_circ_N,Domain,PFAM,PF07157
IPR009827,MatC_N,Domain,PFAM,PF07158
IPR009828,DUF1394,Domain,PFAM,PF07159
IPR009829,SKA1,Family,PFAM,PF07160
IPR009829,SKA1,Family,PANTHER,PTHR28573
IPR009830,LppX/LprAFG,Family,PFAM,PF07161
IPR009830,LppX/LprAFG,Family,CDD,cd16334
IPR009832,DUF1397,Family,PFAM,PF07165
IPR009832,DUF1397,Family,PANTHER,PTHR20997
IPR009833,DUF1398,Family,PFAM,PF07166
IPR009834,Ureide_permease,Family,PFAM,PF07168
IPR009836,GRDP-like,Family,PFAM,PF07173
IPR009837,MEPE,Family,PFAM,PF07175
IPR009837,MEPE,Family,PANTHER,PTHR16510
IPR009838,T4SS_TraL,Family,PFAM,PF07178
IPR009838,T4SS_TraL,Family,TIGRFAMs,TIGR02762
IPR009839,SseB_N,Domain,PFAM,PF07179
IPR009841,VirC2,Family,PFAM,PF07181
IPR009841,VirC2,Family,PIRSF,PIRSF016094
IPR009842,DUF1402,Family,PFAM,PF07182
IPR009843,DUF1403,Family,PFAM,PF07183
IPR009844,DUF1404,Family,PFAM,PF07185
IPR009845,DUF1405,Family,PFAM,PF07187
IPR009845,DUF1405,Family,PANTHER,PTHR40042
IPR009846,SF3b5/RDS3-10,Family,PFAM,PF07189
IPR009846,SF3b5/RDS3-10,Family,PANTHER,PTHR20978
IPR009847,SNURF,Family,PFAM,PF07192
IPR009847,SNURF,Family,PANTHER,PTHR14508
IPR009848,DUF1408,Family,PFAM,PF07193
IPR009849,DUF1410,Domain,PFAM,PF07198
IPR009850,DUF1411,Domain,PFAM,PF07199
IPR009851,Mod_r,Domain,PFAM,PF07200
IPR009851,Mod_r,Domain,PROFILE,PS51314
IPR009852,Tcp10_C_dom,Domain,PFAM,PF07202
IPR009853,DUF1412,Family,PFAM,PF07203
IPR009853,DUF1412,Family,PANTHER,PTHR34602
IPR009854,Orthoreo_P10,Family,PFAM,PF07204
IPR009855,Baculo_LEF-10,Family,PFAM,PF07206
IPR009856,Lir1,Family,PFAM,PF07207
IPR009856,Lir1,Family,PANTHER,PTHR36762
IPR009857,UPF0352,Family,HAMAP,MF_00816
IPR009857,UPF0352,Family,PFAM,PF07208
IPR009857,UPF0352,Family,PIRSF,PIRSF006188
IPR009858,DUF1415,Family,PFAM,PF07209
IPR009860,Hyaluronidase_bac,Family,PFAM,PF07212
IPR009861,HCST,Family,PFAM,PF07213
IPR009861,HCST,Family,PANTHER,PTHR21409
IPR009862,DUF1419,Family,PFAM,PF07215
IPR009863,T3SS_LcrG_PcrG,Family,PFAM,PF07216
IPR009863,T3SS_LcrG_PcrG,Family,TIGRFAMs,TIGR02573
IPR009864,RAP1_Plasmodium,Family,PFAM,PF07218
IPR009865,Proacrosin-bd,Family,PFAM,PF07222
IPR009865,Proacrosin-bd,Family,PANTHER,PTHR21362
IPR009866,NADH_UbQ_OxRdtase_NDUFB4_su,Family,PFAM,PF07225
IPR009866,NADH_UbQ_OxRdtase_NDUFB4_su,Family,PANTHER,PTHR15469
IPR009867,DUF1422,Family,PFAM,PF07226
IPR009868,VirE2,Family,PFAM,PF07229
IPR009869,HSPRO1_N,Domain,PFAM,PF07231
IPR009870,DUF1424,Family,PFAM,PF07232
IPR009871,MP,Family,PFAM,PF07234
IPR009872,DUF1427,Family,PFAM,PF07235
IPR009873,Phytoreo_S7,Family,PFAM,PF07236
IPR009874,DUF1428,Family,PFAM,PF07237
IPR009874,DUF1428,Family,PIRSF,PIRSF007028
IPR009875,PilZ_domain,Domain,PFAM,PF07238
IPR009876,OM_adhesin_OpcA,Family,PFAM,PF07239
IPR009878,Phlebovirus_G2_fusion,Domain,PFAM,PF07245
IPR009879,Phlebovirus_NSM,Domain,PFAM,PF07246
IPR009880,Glyoxal_oxidase_N,Domain,PFAM,PF07250
IPR009881,DUF1433,Family,PFAM,PF07252
IPR009882,Gypsy,Family,PFAM,PF07253
IPR009882,Gypsy,Family,PIRSF,PIRSF003841
IPR009883,YgfX,Family,PFAM,PF07254
IPR009883,YgfX,Family,PIRSF,PIRSF020653
IPR009884,Benyvirus_14kDa,Family,PFAM,PF07255
IPR009885,DUF1435,Family,PFAM,PF07256
IPR009887,ANKH,Family,PFAM,PF07260
IPR009887,ANKH,Family,PANTHER,PTHR28384
IPR009888,CdiI_Proteobact,Family,PFAM,PF07262
IPR009888,CdiI_Proteobact,Family,CDD,cd13445
IPR009889,DMP1,Family,PFAM,PF07263
IPR009889,DMP1,Family,PANTHER,PTHR23400
IPR009891,TAP35_44,Family,PFAM,PF07265
IPR009893,Nucleo_P80/P87,Family,PFAM,PF07267
IPR009893,Nucleo_P80/P87,Family,PIRSF,PIRSF003639
IPR009894,EppA_BapA,Family,PFAM,PF07268
IPR009895,DUF1438,Family,PFAM,PF07270
IPR009895,DUF1438,Family,PANTHER,PTHR31647
IPR009896,Cytadhesin_P30/P32,Family,PFAM,PF07271
IPR009897,Orthoreo_P17,Family,PFAM,PF07272
IPR009898,DUF1440,Family,PFAM,PF07274
IPR009899,ArdA,Family,PFAM,PF07275
IPR009900,PSGP,Repeat,PFAM,PF07276
IPR009901,Phage_VT1-Sakai_H0025,Family,PFAM,PF07278
IPR009902,DUF1442,Family,PFAM,PF07279
IPR009902,DUF1442,Family,PANTHER,PTHR33593
IPR009903,AcMNPV_AC110,Family,PFAM,PF07280
IPR009905,BCHF,Family,PFAM,PF07284
IPR009905,BCHF,Family,TIGRFAMs,TIGR02020
IPR009906,D-Glu_cyclase,Family,PFAM,PF07286
IPR009907,RpoY,Family,HAMAP,MF_01553
IPR009907,RpoY,Family,PFAM,PF07288
IPR009908,Methylamine_util_MauE,Domain,PFAM,PF07291
IPR009909,Nmi/IFP35_dom,Domain,PFAM,PF07292
IPR009910,DUF1450,Family,PFAM,PF07293
IPR009911,Fibroin_P25,Family,PFAM,PF07294
IPR009911,Fibroin_P25,Family,PIRSF,PIRSF008881
IPR009912,DUF1451,Family,PFAM,PF07295
IPR009913,TraP,Family,PFAM,PF07296
IPR009914,DPM2,Family,PFAM,PF07297
IPR009914,DPM2,Family,PANTHER,PTHR15039
IPR009915,NnrU_dom,Domain,PFAM,PF07298
IPR009917,SRA1/Sec31,Domain,PFAM,PF07304
IPR009918,DUF1454,Family,PFAM,PF07305
IPR009919,DUF1455,Family,PFAM,PF07306
IPR009920,HEPPP_synth_su1,Family,PFAM,PF07307
IPR009921,DUF1456,Domain,PFAM,PF07308
IPR009922,DUF1457,Family,PFAM,PF07310
IPR009922,DUF1457,Family,PIRSF,PIRSF031878
IPR009923,Dodecin,Family,PFAM,PF07311
IPR009923,Dodecin,Family,PANTHER,PTHR39324
IPR009924,DUF1459,Family,PFAM,PF07312
IPR009925,DUF1463,Family,PFAM,PF07316
IPR009926,T3SS_YcgR_N,Domain,PFAM,PF07317
IPR009926,T3SS_YcgR_N,Domain,PFAM,PF12945
IPR009927,DUF1464,Family,PFAM,PF07318
IPR009927,DUF1464,Family,PIRSF,PIRSF009433
IPR009928,DnaI_N,Domain,PFAM,PF07319
IPR009929,T3SS_YscO,Family,PFAM,PF07321
IPR009930,Seadorna_Vp10,Family,PFAM,PF07322
IPR009931,Curto_V2,Family,PFAM,PF07325
IPR009932,RCS1,Family,PFAM,PF07326
IPR009932,RCS1,Family,PANTHER,PTHR35819
IPR009933,VirD1,Family,PFAM,PF07328
IPR009935,DUF1467,Family,PFAM,PF07330
IPR009936,DUF1468,Family,PFAM,PF07331
IPR009937,Phage_holin_3_6,Family,PFAM,PF07332
IPR009938,Nmi/IFP35_N,Domain,PFAM,PF07334
IPR009939,Chitosanase_fungal,Family,PFAM,PF07335
IPR009939,Chitosanase_fungal,Family,PANTHER,PTHR42061
IPR009940,DUF1472,Family,PFAM,PF07339
IPR009941,DUF1473,Family,PFAM,PF07341
IPR009942,DUF1474,Family,PFAM,PF07342
IPR009943,DUF1475,Family,PFAM,PF07343
IPR009943,DUF1475,Family,PANTHER,PTHR36318
IPR009944,Amastin,Family,PFAM,PF07344
IPR009944,Amastin,Family,PANTHER,PTHR33297
IPR009945,DUF1476,Family,PFAM,PF07345
IPR009945,DUF1476,Family,PIRSF,PIRSF031780
IPR009946,AcMNPV_Orf19,Family,PFAM,PF07346
IPR009947,NADH-UbQ_OxRdtase_B14.5a_su,Family,PFAM,PF07347
IPR009947,NADH-UbQ_OxRdtase_B14.5a_su,Family,PANTHER,PTHR12485
IPR009948,Syd,Family,HAMAP,MF_01104
IPR009948,Syd,Family,PFAM,PF07348
IPR009948,Syd,Family,CDD,cd16323
IPR009949,Sapovirus_VP3,Family,PFAM,PF07349
IPR009950,DUF1480,Family,PFAM,PF07351
IPR009951,Host-nuc_inhib_Gam,Family,PFAM,PF07352
IPR009952,Uroplakin-2,Family,PFAM,PF07353
IPR009952,Uroplakin-2,Family,PIRSF,PIRSF016439
IPR009952,Uroplakin-2,Family,PANTHER,PTHR17573
IPR009952,Uroplakin-2,Family,CDD,cd09967
IPR009953,DRA_trans,Family,PFAM,PF07357
IPR009954,DUF1482,Family,PFAM,PF07358
IPR009955,LEAP-2,Family,PFAM,PF07359
IPR009955,LEAP-2,Family,PANTHER,PTHR21007
IPR009956,Post-segregation_anti-tox_CcdA,Family,PFAM,PF07362
IPR009957,DUF1484,Family,PFAM,PF07363
IPR009958,Conotoxin_a-typ,Family,PFAM,PF07365
IPR009959,Cyclase_SnoaL-like,Family,PFAM,PF07366
IPR009959,Cyclase_SnoaL-like,Family,PANTHER,PTHR38436
IPR009960,Fruit_body_lectin_fun,Family,PFAM,PF07367
IPR009961,DUF1487,Family,PFAM,PF07368
IPR009961,DUF1487,Family,PANTHER,PTHR21644
IPR009962,DUF1488,Family,PFAM,PF07369
IPR009963,DUF1490,Family,PFAM,PF07371
IPR009964,DUF1491,Family,PFAM,PF07372
IPR009966,Prosystemin/Systemin,Family,PFAM,PF07376
IPR009967,Flagellum_FlbT,Family,HAMAP,MF_00783
IPR009967,Flagellum_FlbT,Family,PFAM,PF07378
IPR009967,Flagellum_FlbT,Family,PIRSF,PIRSF009533
IPR009968,DUF1494,Family,PFAM,PF07379
IPR009969,Pneumo_M2,Family,PFAM,PF07380
IPR009970,HC2,Family,PFAM,PF07382
IPR009971,DUF1496,Family,PFAM,PF07383
IPR009972,DUF1497,Family,PFAM,PF07384
IPR009973,Seadorna_VP7,Family,PFAM,PF07387
IPR009974,Vaccinia_virus_B6,Family,PFAM,PF07389
IPR009975,P30,Family,PFAM,PF07390
IPR009976,Sec10-like,Family,PFAM,PF07393
IPR009976,Sec10-like,Family,PANTHER,PTHR12100
IPR009977,Mig-14,Family,PFAM,PF07395
IPR009977,Mig-14,Family,PIRSF,PIRSF029703
IPR009978,Na_H_antiport_3,Family,PFAM,PF07399
IPR009979,Lenti_VIF_2,Family,PFAM,PF07401
IPR009979,Lenti_VIF_2,Family,PIRSF,PIRSF003854
IPR009980,Herpes_U26,Family,PFAM,PF07402
IPR009981,DUF1505,Family,PFAM,PF07403
IPR009982,Seadorna_VP6,Family,PFAM,PF07407
IPR009983,UPF0358,Family,HAMAP,MF_01560
IPR009983,UPF0358,Family,PFAM,PF07408
IPR009985,Crinivirus_P26,Family,PFAM,PF07416
IPR009986,Tscrpt_reg_Crl,Family,HAMAP,MF_01178
IPR009986,Tscrpt_reg_Crl,Family,PFAM,PF07417
IPR009987,IM_PilM,Family,PFAM,PF07419
IPR009988,DUF1510,Domain,PFAM,PF07423
IPR009989,TrbM,Family,PFAM,PF07424
IPR009990,Pardaxin,Family,PFAM,PF07425
IPR009990,Pardaxin,Family,PIRSF,PIRSF037561
IPR009991,DCTN3,Family,PFAM,PF07426
